path	decision	category	reason	exists
03_需求与设计/02_开发计划/task_z023b_35_cand004_commit_result.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_36_cand004_archive_result.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_36_cand004_archive_result.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_45_final_freeze.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_45_final_freeze.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_01_candidate_pool.json	NO	candidate_pool_or_boundary_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_01_candidate_pool.tsv	NO	candidate_pool_or_boundary_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_02_cand001_boundary.json	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_02_cand001_boundary.tsv	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_03_cand001_result.json	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_03_cand001_result.tsv	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_03_cand001_stdout.txt	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_04_cand001_freeze.json	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_04_cand001_ledger.json	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_04_cand001_ledger.tsv	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_05_cand001_stage_result.json	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_05_cand001_stage_result.tsv	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_06_cand001_commit_result.json	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_06_cand001_commit_result.tsv	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_07_cand001_archive_result.json	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_07_cand001_archive_result.tsv	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_09_cand002_boundary.json	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_09_cand002_boundary.tsv	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_10_cand002_result.json	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_10_cand002_result.tsv	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_10_cand002_stdout.txt	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_11_cand002_failure_boundary.json	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_11_cand002_failure_boundary.tsv	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_12_cand002_fix_result.json	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_12_cand002_fix_result.tsv	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_12_cand002_fix_stdout.txt	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_13_cand002_freeze.json	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_13_cand002_ledger.json	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_13_cand002_ledger.tsv	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_14_cand002_stage_result.json	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_14_cand002_stage_result.tsv	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_15_cand002_commit_result.json	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_15_cand002_commit_result.tsv	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_16_cand002_archive_result.json	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_16_cand002_archive_result.tsv	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_18_cand003_boundary.json	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_18_cand003_boundary.tsv	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_19_cand003_result.json	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_19_cand003_result.tsv	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_19_cand003_stdout.txt	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_20_cand003_freeze.json	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_20_cand003_ledger.json	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_20_cand003_ledger.tsv	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_21_cand003_stage_result.json	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_21_cand003_stage_result.tsv	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_22_cand003_commit_result.json	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_22_cand003_commit_result.tsv	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_23_cand003_archive_result.json	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_23_cand003_archive_result.tsv	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_25_cand004_boundary.json	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_25_cand004_boundary.tsv	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_26_cand004_result.json	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_26_cand004_result.tsv	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_26_cand004_stdout.txt	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_27_cand004_freeze.json	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_27_cand004_ledger.json	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_27_cand004_ledger.tsv	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_28_cand004_stage_result.json	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_28_cand004_stage_result.tsv	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_29_cand004_commit_result.json	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_29_cand004_commit_result.tsv	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_30_cand004_archive_result.json	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z024b_30_cand004_archive_result.tsv	NO	other_candidate_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/工程师会话日志.md	NO	shared_engineer_log_excluded	Outside CAND005 evidence-only ledger scope	true
06_前端	NO	frontend_excluded	Outside CAND005 evidence-only ledger scope	true
06_前端/lingyi-pc/dist	NO	frontend_excluded	Outside CAND005 evidence-only ledger scope	true
06_前端/lingyi-pc/node_modules	NO	frontend_excluded	Outside CAND005 evidence-only ledger scope	true
07_后端	NO	backend_excluded	Outside CAND005 evidence-only ledger scope	true
07_后端/lingyi_service/.pytest_cache	NO	backend_excluded	Outside CAND005 evidence-only ledger scope	true
07_后端/lingyi_service/.venv	NO	backend_excluded	Outside CAND005 evidence-only ledger scope	true
07_后端/lingyi_service/app/routers/workshop.py	NO	backend_excluded	Outside CAND005 evidence-only ledger scope	true
07_后端/lingyi_service/app/services/workshop_outbox_service.py	NO	backend_excluded	Outside CAND005 evidence-only ledger scope	true
07_后端/lingyi_service/tests/test_workshop_worker_permissions.py	NO	backend_excluded	Outside CAND005 evidence-only ledger scope	true
dist	NO	runtime_cache_dependency_excluded	Outside CAND005 evidence-only ledger scope	false
node_modules	NO	runtime_cache_dependency_excluded	Outside CAND005 evidence-only ledger scope	false
runtime	NO	runtime_cache_dependency_excluded	Outside CAND005 evidence-only ledger scope	false
tmp	NO	runtime_cache_dependency_excluded	Outside CAND005 evidence-only ledger scope	false
